"","Industry","Date","Group","Count","Percent_rate_of_change"
"4644","Other services",2021-09-01,"Women",3049,-0.489556135770235
"4645","Private service-providing",2011-01-01,"All",17784,NA
"4646","Private service-providing",2011-02-01,"All",17844,0.337381916329285
"4647","Private service-providing",2011-03-01,"All",17906,0.347455727415378
"4648","Private service-providing",2011-04-01,"All",17957,0.284820730481403
"4649","Private service-providing",2011-05-01,"All",18007,0.278442947040151
"4650","Private service-providing",2011-06-01,"All",18045,0.211029044260565
"4651","Private service-providing",2011-07-01,"All",18094,0.271543363812691
"4652","Private service-providing",2011-08-01,"All",18120,0.143694042223942
"4653","Private service-providing",2011-09-01,"All",18167,0.259381898454746
"4654","Private service-providing",2011-10-01,"All",18188,0.115594209280564
"4655","Private service-providing",2011-11-01,"All",18187,-0.0054981306355839
"4656","Private service-providing",2011-12-01,"All",18244,0.313410677956782
"4657","Private service-providing",2012-01-01,"All",18304,0.328875246656435
"4658","Private service-providing",2012-02-01,"All",18334,0.163898601398601
"4659","Private service-providing",2012-03-01,"All",18372,0.207265190356714
"4660","Private service-providing",2012-04-01,"All",18384,0.0653167864141084
"4661","Private service-providing",2012-05-01,"All",18386,0.0108790252393386
"4662","Private service-providing",2012-06-01,"All",18411,0.135973022952246
"4663","Private service-providing",2012-07-01,"All",18447,0.195535277823041
"4664","Private service-providing",2012-08-01,"All",18459,0.0650512278419255
"4665","Private service-providing",2012-09-01,"All",18461,0.0108348231215125
"4666","Private service-providing",2012-10-01,"All",18472,0.0595850712312442
"4667","Private service-providing",2012-11-01,"All",18477,0.027067994802945
"4668","Private service-providing",2012-12-01,"All",18532,0.297667370244087
"4669","Private service-providing",2013-01-01,"All",18580,0.259011439671919
"4670","Private service-providing",2013-02-01,"All",18638,0.31216361679225
"4671","Private service-providing",2013-03-01,"All",18660,0.118038416139071
"4672","Private service-providing",2013-04-01,"All",18653,-0.037513397642015
"4673","Private service-providing",2013-05-01,"All",18691,0.203720581139763
"4674","Private service-providing",2013-06-01,"All",18724,0.176555561500187
"4675","Private service-providing",2013-07-01,"All",18705,-0.101474044007691
"4676","Private service-providing",2013-08-01,"All",18756,0.272654370489174
"4677","Private service-providing",2013-09-01,"All",18810,0.287907869481766
"4678","Private service-providing",2013-10-01,"All",18857,0.249867091972355
"4679","Private service-providing",2013-11-01,"All",18911,0.286365805801559
"4680","Private service-providing",2013-12-01,"All",18881,-0.158637829834488
"4681","Private service-providing",2014-01-01,"All",18937,0.296594460039193
"4682","Private service-providing",2014-02-01,"All",18988,0.26931404129482
"4683","Private service-providing",2014-03-01,"All",19037,0.258057720665684
"4684","Private service-providing",2014-04-01,"All",19104,0.351946210012082
"4685","Private service-providing",2014-05-01,"All",19142,0.19891122278057
"4686","Private service-providing",2014-06-01,"All",19195,0.276878069167276
"4687","Private service-providing",2014-07-01,"All",19264,0.359468611617609
"4688","Private service-providing",2014-08-01,"All",19316,0.269933554817276
"4689","Private service-providing",2014-09-01,"All",19371,0.284738041002278
"4690","Private service-providing",2014-10-01,"All",19419,0.247793092767539
"4691","Private service-providing",2014-11-01,"All",19456,0.190535042999125
"4692","Private service-providing",2014-12-01,"All",19481,0.128495065789474
"4693","Private service-providing",2015-01-01,"All",19500,0.0975309275704533
"4694","Private service-providing",2015-02-01,"All",19537,0.18974358974359
"4695","Private service-providing",2015-03-01,"All",19505,-0.163791779700056
"4696","Private service-providing",2015-04-01,"All",19553,0.246090745962574
"4697","Private service-providing",2015-05-01,"All",19580,0.138086227177415
"4698","Private service-providing",2015-06-01,"All",19591,0.0561797752808989
"4699","Private service-providing",2015-07-01,"All",19626,0.178653463324996
"4700","Private service-providing",2015-08-01,"All",19629,0.0152858453072455
"4701","Private service-providing",2015-09-01,"All",19641,0.0611340363747516
"4702","Private service-providing",2015-10-01,"All",19680,0.198564227890637
"4703","Private service-providing",2015-11-01,"All",19711,0.157520325203252
"4704","Private service-providing",2015-12-01,"All",19738,0.136979351631069
"4705","Private service-providing",2016-01-01,"All",19746,0.0405309555172763
"4706","Private service-providing",2016-02-01,"All",19716,-0.151929504709815
"4707","Private service-providing",2016-03-01,"All",19711,-0.025360113613309
"4708","Private service-providing",2016-04-01,"All",19732,0.106539495713054
"4709","Private service-providing",2016-05-01,"All",19687,-0.228055949726333
"4710","Private service-providing",2016-06-01,"All",19707,0.101589881647788
"4711","Private service-providing",2016-07-01,"All",19758,0.25879129243416
"4712","Private service-providing",2016-08-01,"All",19731,-0.136653507440024
"4713","Private service-providing",2016-09-01,"All",19760,0.146976838477523
"4714","Private service-providing",2016-10-01,"All",19788,0.1417004048583
"4715","Private service-providing",2016-11-01,"All",19812,0.121285627653123
"4716","Private service-providing",2016-12-01,"All",19822,0.0504744599232788
"4717","Private service-providing",2017-01-01,"All",19855,0.166481687014428
"4718","Private service-providing",2017-02-01,"All",19924,0.347519516494586
"4719","Private service-providing",2017-03-01,"All",19959,0.175667536639229
"4720","Private service-providing",2017-04-01,"All",19990,0.155318402725587
"4721","Private service-providing",2017-05-01,"All",20005,0.0750375187593797
"4722","Private service-providing",2017-06-01,"All",20049,0.219945013746563
"4723","Private service-providing",2017-07-01,"All",20056,0.0349144595740436
"4724","Private service-providing",2017-08-01,"All",20133,0.383925009972078
"4725","Private service-providing",2017-09-01,"All",20158,0.124174241295386
"4726","Private service-providing",2017-10-01,"All",20207,0.243079670602242
"4727","Private service-providing",2017-11-01,"All",20274,0.331568268421834
"4728","Private service-providing",2017-12-01,"All",20336,0.305810397553517
"4729","Private service-providing",2018-01-01,"All",20365,0.142604248623131
"4730","Private service-providing",2018-02-01,"All",20489,0.608887797692119
"4731","Private service-providing",2018-03-01,"All",20527,0.185465371662843
"4732","Private service-providing",2018-04-01,"All",20581,0.263068154138452
"4733","Private service-providing",2018-05-01,"All",20644,0.306107574947767
"4734","Private service-providing",2018-06-01,"All",20695,0.247045146289479
"4735","Private service-providing",2018-07-01,"All",20740,0.217443827011355
"4736","Private service-providing",2018-08-01,"All",20788,0.231436837029894
"4737","Private service-providing",2018-09-01,"All",20834,0.221281508562632
"4738","Private service-providing",2018-10-01,"All",20885,0.244792166650667
"4739","Private service-providing",2018-11-01,"All",20901,0.0766100071821882
"4740","Private service-providing",2018-12-01,"All",20960,0.28228314434716
"4741","Private service-providing",2019-01-01,"All",21020,0.286259541984733
"4742","Private service-providing",2019-02-01,"All",20986,-0.161750713606089
"4743","Private service-providing",2019-03-01,"All",21005,0.0905365481749738
"4744","Private service-providing",2019-04-01,"All",21033,0.133301594858367
"4745","Private service-providing",2019-05-01,"All",21033,0
"4746","Private service-providing",2019-06-01,"All",21055,0.104597537203442
"4747","Private service-providing",2019-07-01,"All",21050,-0.0237473284255521
"4748","Private service-providing",2019-08-01,"All",21045,-0.0237529691211401
"4749","Private service-providing",2019-09-01,"All",21056,0.0522689474934664
"4750","Private service-providing",2019-10-01,"All",21032,-0.113981762917933
"4751","Private service-providing",2019-11-01,"All",21071,0.185431723088627
"4752","Private service-providing",2019-12-01,"All",21060,-0.0522044516159651
"4753","Private service-providing",2020-01-01,"All",21096,0.170940170940171
"4754","Private service-providing",2020-02-01,"All",21137,0.194349639742131
"4755","Private service-providing",2020-03-01,"All",20949,-0.889435586885556
"4756","Private service-providing",2020-04-01,"All",18571,-11.3513771540408
"4757","Private service-providing",2020-05-01,"All",19262,3.72085509665608
"4758","Private service-providing",2020-06-01,"All",19767,2.6217422905202
"4759","Private service-providing",2020-07-01,"All",19827,0.303536196691455
"4760","Private service-providing",2020-08-01,"All",19880,0.267312250970898
"4761","Private service-providing",2020-09-01,"All",19971,0.457746478873239
"4762","Private service-providing",2020-10-01,"All",20078,0.535776876470883
"4763","Private service-providing",2020-11-01,"All",20146,0.338679151309891
"4764","Private service-providing",2020-12-01,"All",20228,0.40702869055892
"4765","Private service-providing",2021-01-01,"All",20221,-0.0346054973304331
"4766","Private service-providing",2021-02-01,"All",20201,-0.0989070768013451
"4767","Private service-providing",2021-03-01,"All",20360,0.787089748032276
"4768","Private service-providing",2021-04-01,"All",20319,-0.201375245579568
"4769","Private service-providing",2021-05-01,"All",20335,0.0787440326787736
"4770","Private service-providing",2021-06-01,"All",20377,0.206540447504303
"4771","Private service-providing",2021-07-01,"All",20451,0.363154536977965
"4772","Private service-providing",2021-08-01,"All",20488,0.180920248398611
"4773","Private service-providing",2021-09-01,"All",20540,0.253807106598985
"4774","Private service-providing",2011-01-01,"notWomen",-30574,NA
"4775","Private service-providing",2011-02-01,"notWomen",-30584,0.0327075292732387
"4776","Private service-providing",2011-03-01,"notWomen",-30601,0.0555846194088412
"4777","Private service-providing",2011-04-01,"notWomen",-30701,0.326786706316787
"4778","Private service-providing",2011-05-01,"notWomen",-30666,-0.114002801211687
"4779","Private service-providing",2011-06-01,"notWomen",-30679,0.0423922259179547
"4780","Private service-providing",2011-07-01,"notWomen",-30698,0.0619316144594022
"4781","Private service-providing",2011-08-01,"notWomen",-30752,0.175907225226399
"4782","Private service-providing",2011-09-01,"notWomen",-30775,0.0747918834547347
"4783","Private service-providing",2011-10-01,"notWomen",-30848,0.237205523964257
"4784","Private service-providing",2011-11-01,"notWomen",-30934,0.278786307053942
"4785","Private service-providing",2011-12-01,"notWomen",-30952,0.058188401112045
"4786","Private service-providing",2012-01-01,"notWomen",-31057,0.339234944430085
"4787","Private service-providing",2012-02-01,"notWomen",-31143,0.276910197379013
"4788","Private service-providing",2012-03-01,"notWomen",-31186,0.138072761134123
"4789","Private service-providing",2012-04-01,"notWomen",-31211,0.080164176232925
"4790","Private service-providing",2012-05-01,"notWomen",-31324,0.36205184069719
"4791","Private service-providing",2012-06-01,"notWomen",-31313,-0.03511684331503
"4792","Private service-providing",2012-07-01,"notWomen",-31355,0.13412959473701
"4793","Private service-providing",2012-08-01,"notWomen",-31409,0.172221336309998
"4794","Private service-providing",2012-09-01,"notWomen",-31504,0.302461078034958
"4795","Private service-providing",2012-10-01,"notWomen",-31578,0.234890807516506
"4796","Private service-providing",2012-11-01,"notWomen",-31665,0.275508265247957
"4797","Private service-providing",2012-12-01,"notWomen",-31691,0.082109584714985
"4798","Private service-providing",2013-01-01,"notWomen",-31725,0.107285980246758
"4799","Private service-providing",2013-02-01,"notWomen",-31734,0.0283687943262411
"4800","Private service-providing",2013-03-01,"notWomen",-31825,0.286758681540304
"4801","Private service-providing",2013-04-01,"notWomen",-31954,0.405341712490181
"4802","Private service-providing",2013-05-01,"notWomen",-31993,0.122050447518308
"4803","Private service-providing",2013-06-01,"notWomen",-32054,0.19066670834245
"4804","Private service-providing",2013-07-01,"notWomen",-32185,0.408685343482873
"4805","Private service-providing",2013-08-01,"notWomen",-32258,0.226813733105484
"4806","Private service-providing",2013-09-01,"notWomen",-32282,0.0744001488002976
"4807","Private service-providing",2013-10-01,"notWomen",-32307,0.0774425376370733
"4808","Private service-providing",2013-11-01,"notWomen",-32385,0.241433745008822
"4809","Private service-providing",2013-12-01,"notWomen",-32475,0.277906438165818
"4810","Private service-providing",2014-01-01,"notWomen",-32434,-0.126250962278676
"4811","Private service-providing",2014-02-01,"notWomen",-32435,0.00308318431275822
"4812","Private service-providing",2014-03-01,"notWomen",-32473,0.11715739170649
"4813","Private service-providing",2014-04-01,"notWomen",-32535,0.190927847750439
"4814","Private service-providing",2014-05-01,"notWomen",-32577,0.129091747349009
"4815","Private service-providing",2014-06-01,"notWomen",-32608,0.0951591613715198
"4816","Private service-providing",2014-07-01,"notWomen",-32615,0.0214671246319922
"4817","Private service-providing",2014-08-01,"notWomen",-32655,0.122642955695232
"4818","Private service-providing",2014-09-01,"notWomen",-32717,0.189863726841219
"4819","Private service-providing",2014-10-01,"notWomen",-32781,0.195616957545007
"4820","Private service-providing",2014-11-01,"notWomen",-32857,0.231841615569995
"4821","Private service-providing",2014-12-01,"notWomen",-32967,0.33478406427854
"4822","Private service-providing",2015-01-01,"notWomen",-33017,0.151666818333485
"4823","Private service-providing",2015-02-01,"notWomen",-33093,0.230184450434625
"4824","Private service-providing",2015-03-01,"notWomen",-33189,0.290091560148672
"4825","Private service-providing",2015-04-01,"notWomen",-33235,0.138600138600139
"4826","Private service-providing",2015-05-01,"notWomen",-33367,0.39717165638634
"4827","Private service-providing",2015-06-01,"notWomen",-33465,0.293703359606797
"4828","Private service-providing",2015-07-01,"notWomen",-33507,0.125504258180188
"4829","Private service-providing",2015-08-01,"notWomen",-33573,0.19697376667562
"4830","Private service-providing",2015-09-01,"notWomen",-33675,0.303815566079886
"4831","Private service-providing",2015-10-01,"notWomen",-33777,0.302895322939866
"4832","Private service-providing",2015-11-01,"notWomen",-33870,0.275335287325695
"4833","Private service-providing",2015-12-01,"notWomen",-33963,0.274579273693534
"4834","Private service-providing",2016-01-01,"notWomen",-34059,0.282660542354916
"4835","Private service-providing",2016-02-01,"notWomen",-34230,0.502069937461464
"4836","Private service-providing",2016-03-01,"notWomen",-34365,0.394390885188431
"4837","Private service-providing",2016-04-01,"notWomen",-34423,0.168776371308017
"4838","Private service-providing",2016-05-01,"notWomen",-34573,0.43575516369869
"4839","Private service-providing",2016-06-01,"notWomen",-34689,0.335521939085413
"4840","Private service-providing",2016-07-01,"notWomen",-34792,0.296924096975987
"4841","Private service-providing",2016-08-01,"notWomen",-34933,0.405265578293861
"4842","Private service-providing",2016-09-01,"notWomen",-35043,0.314888500844474
"4843","Private service-providing",2016-10-01,"notWomen",-35066,0.0656336500870359
"4844","Private service-providing",2016-11-01,"notWomen",-35104,0.108367079222038
"4845","Private service-providing",2016-12-01,"notWomen",-35177,0.207953509571559
"4846","Private service-providing",2017-01-01,"notWomen",-35184,0.0198993660630526
"4847","Private service-providing",2017-02-01,"notWomen",-35191,0.0198954070031833
"4848","Private service-providing",2017-03-01,"notWomen",-35194,0.00852490693643261
"4849","Private service-providing",2017-04-01,"notWomen",-35225,0.0880831959993181
"4850","Private service-providing",2017-05-01,"notWomen",-35263,0.107877927608233
"4851","Private service-providing",2017-06-01,"notWomen",-35281,0.0510450046791254
"4852","Private service-providing",2017-07-01,"notWomen",-35394,0.320285706187466
"4853","Private service-providing",2017-08-01,"notWomen",-35381,-0.0367293891620049
"4854","Private service-providing",2017-09-01,"notWomen",-35374,-0.0197846301687346
"4855","Private service-providing",2017-10-01,"notWomen",-35413,0.110250466444281
"4856","Private service-providing",2017-11-01,"notWomen",-35469,0.158134018580747
"4857","Private service-providing",2017-12-01,"notWomen",-35461,-0.0225549071019764
"4858","Private service-providing",2018-01-01,"notWomen",-35518,0.160739967852006
"4859","Private service-providing",2018-02-01,"notWomen",-35544,0.0732023199504477
"4860","Private service-providing",2018-03-01,"notWomen",-35588,0.123790231825343
"4861","Private service-providing",2018-04-01,"notWomen",-35615,0.0758682702034394
"4862","Private service-providing",2018-05-01,"notWomen",-35684,0.193738593289344
"4863","Private service-providing",2018-06-01,"notWomen",-35739,0.154130702836005
"4864","Private service-providing",2018-07-01,"notWomen",-35742,0.00839419121967598
"4865","Private service-providing",2018-08-01,"notWomen",-35794,0.145487102008841
"4866","Private service-providing",2018-09-01,"notWomen",-35806,0.0335251718165056
"4867","Private service-providing",2018-10-01,"notWomen",-35862,0.156398368988438
"4868","Private service-providing",2018-11-01,"notWomen",-35958,0.267692822486197
"4869","Private service-providing",2018-12-01,"notWomen",-35958,0
"4870","Private service-providing",2019-01-01,"notWomen",-36000,0.116802936759553
"4871","Private service-providing",2019-02-01,"notWomen",-36104,0.288888888888889
"4872","Private service-providing",2019-03-01,"notWomen",-36179,0.207733215156215
"4873","Private service-providing",2019-04-01,"notWomen",-36269,0.248763094612897
"4874","Private service-providing",2019-05-01,"notWomen",-36337,0.187487937356972
"4875","Private service-providing",2019-06-01,"notWomen",-36381,0.121088697470897
"4876","Private service-providing",2019-07-01,"notWomen",-36494,0.310601687694126
"4877","Private service-providing",2019-08-01,"notWomen",-36602,0.295939058475366
"4878","Private service-providing",2019-09-01,"notWomen",-36730,0.349707666247746
"4879","Private service-providing",2019-10-01,"notWomen",-36868,0.375714674652872
"4880","Private service-providing",2019-11-01,"notWomen",-36958,0.244114136920907
"4881","Private service-providing",2019-12-01,"notWomen",-37093,0.3652795064668
"4882","Private service-providing",2020-01-01,"notWomen",-37153,0.161755587307578
"4883","Private service-providing",2020-02-01,"notWomen",-37225,0.193793233386268
"4884","Private service-providing",2020-03-01,"notWomen",-36621,-1.62256548018805
"4885","Private service-providing",2020-04-01,"notWomen",-28790,-21.3839054094645
"4886","Private service-providing",2020-05-01,"notWomen",-29565,2.69190691212226
"4887","Private service-providing",2020-06-01,"notWomen",-31773,7.46829020801623
"4888","Private service-providing",2020-07-01,"notWomen",-32641,2.73187926856136
"4889","Private service-providing",2020-08-01,"notWomen",-33144,1.54100670935327
"4890","Private service-providing",2020-09-01,"notWomen",-33543,1.2038377986966
"4891","Private service-providing",2020-10-01,"notWomen",-33896,1.05238052648839
"4892","Private service-providing",2020-11-01,"notWomen",-34015,0.351073873023366
"4893","Private service-providing",2020-12-01,"notWomen",-33711,-0.893723357342349
"4894","Private service-providing",2021-01-01,"notWomen",-33823,0.332235768740174
"4895","Private service-providing",2021-02-01,"notWomen",-34203,1.12349584602194
"4896","Private service-providing",2021-03-01,"notWomen",-34263,0.175423208490483
"4897","Private service-providing",2021-04-01,"notWomen",-34439,0.513673642121239
"4898","Private service-providing",2021-05-01,"notWomen",-34706,0.775283835186852
"4899","Private service-providing",2021-06-01,"notWomen",-35014,0.887454618797902
"4900","Private service-providing",2021-07-01,"notWomen",-35416,1.14811218369795
"4901","Private service-providing",2021-08-01,"notWomen",-35491,0.211768692116557
"4902","Private service-providing",2021-09-01,"notWomen",-35485,-0.0169056944013975
"4903","Private service-providing",2011-01-01,"Women",48358,NA
"4904","Private service-providing",2011-02-01,"Women",48428,0.144753711898755
"4905","Private service-providing",2011-03-01,"Women",48507,0.163128768481044
"4906","Private service-providing",2011-04-01,"Women",48658,0.311295276970334
"4907","Private service-providing",2011-05-01,"Women",48673,0.0308274076205352
"4908","Private service-providing",2011-06-01,"Women",48724,0.104780884679391
"4909","Private service-providing",2011-07-01,"Women",48792,0.139561612347098
"4910","Private service-providing",2011-08-01,"Women",48872,0.163961305131989
"4911","Private service-providing",2011-09-01,"Women",48942,0.143231298084793
"4912","Private service-providing",2011-10-01,"Women",49036,0.192064075844878
"4913","Private service-providing",2011-11-01,"Women",49121,0.173342034423689
"4914","Private service-providing",2011-12-01,"Women",49196,0.152684188025488
"4915","Private service-providing",2012-01-01,"Women",49361,0.335393121391983
"4916","Private service-providing",2012-02-01,"Women",49477,0.235003342719961
"4917","Private service-providing",2012-03-01,"Women",49558,0.163712432039129
"4918","Private service-providing",2012-04-01,"Women",49595,0.0746599943500545
"4919","Private service-providing",2012-05-01,"Women",49710,0.23187821352959
"4920","Private service-providing",2012-06-01,"Women",49724,0.028163347415007
"4921","Private service-providing",2012-07-01,"Women",49802,0.156865899766712
"4922","Private service-providing",2012-08-01,"Women",49868,0.132524798200875
"4923","Private service-providing",2012-09-01,"Women",49965,0.194513515681399
"4924","Private service-providing",2012-10-01,"Women",50050,0.170119083358351
"4925","Private service-providing",2012-11-01,"Women",50142,0.183816183816184
"4926","Private service-providing",2012-12-01,"Women",50223,0.161541222926888
"4927","Private service-providing",2013-01-01,"Women",50305,0.163271807737491
"4928","Private service-providing",2013-02-01,"Women",50372,0.133187555908955
"4929","Private service-providing",2013-03-01,"Women",50485,0.224330977527198
"4930","Private service-providing",2013-04-01,"Women",50607,0.241655937407151
"4931","Private service-providing",2013-05-01,"Women",50684,0.152152864228269
"4932","Private service-providing",2013-06-01,"Women",50778,0.185462867966222
"4933","Private service-providing",2013-07-01,"Women",50890,0.220567962503446
"4934","Private service-providing",2013-08-01,"Women",51014,0.243662802122224
"4935","Private service-providing",2013-09-01,"Women",51092,0.15289920414004
"4936","Private service-providing",2013-10-01,"Women",51164,0.140922257887732
"4937","Private service-providing",2013-11-01,"Women",51296,0.257993901962317
"4938","Private service-providing",2013-12-01,"Women",51356,0.116968184653774
"4939","Private service-providing",2014-01-01,"Women",51371,0.0292078822338188
"4940","Private service-providing",2014-02-01,"Women",51423,0.101224426232699
"4941","Private service-providing",2014-03-01,"Women",51510,0.169184995041129
"4942","Private service-providing",2014-04-01,"Women",51639,0.250436808386721
"4943","Private service-providing",2014-05-01,"Women",51719,0.154921667731753
"4944","Private service-providing",2014-06-01,"Women",51803,0.162416133335911
"4945","Private service-providing",2014-07-01,"Women",51879,0.146709650020269
"4946","Private service-providing",2014-08-01,"Women",51971,0.177335723510476
"4947","Private service-providing",2014-09-01,"Women",52088,0.225125550787939
"4948","Private service-providing",2014-10-01,"Women",52200,0.215020734142221
"4949","Private service-providing",2014-11-01,"Women",52313,0.216475095785441
"4950","Private service-providing",2014-12-01,"Women",52448,0.258062049586145
"4951","Private service-providing",2015-01-01,"Women",52517,0.131558877364246
"4952","Private service-providing",2015-02-01,"Women",52630,0.215168421653941
"4953","Private service-providing",2015-03-01,"Women",52694,0.121603648109443
"4954","Private service-providing",2015-04-01,"Women",52788,0.178388431320454
"4955","Private service-providing",2015-05-01,"Women",52947,0.301204819277108
"4956","Private service-providing",2015-06-01,"Women",53056,0.205866243602093
"4957","Private service-providing",2015-07-01,"Women",53133,0.145129674306393
"4958","Private service-providing",2015-08-01,"Women",53202,0.129862797131726
"4959","Private service-providing",2015-09-01,"Women",53316,0.214277658734634
"4960","Private service-providing",2015-10-01,"Women",53457,0.264460949808688
"4961","Private service-providing",2015-11-01,"Women",53581,0.231962137792992
"4962","Private service-providing",2015-12-01,"Women",53701,0.223959985815868
"4963","Private service-providing",2016-01-01,"Women",53805,0.193664922440923
"4964","Private service-providing",2016-02-01,"Women",53946,0.262057429606914
"4965","Private service-providing",2016-03-01,"Women",54076,0.240981722463204
"4966","Private service-providing",2016-04-01,"Women",54155,0.146090687181005
"4967","Private service-providing",2016-05-01,"Women",54260,0.193887914320007
"4968","Private service-providing",2016-06-01,"Women",54396,0.2506450423885
"4969","Private service-providing",2016-07-01,"Women",54550,0.283109052136186
"4970","Private service-providing",2016-08-01,"Women",54664,0.208982584784601
"4971","Private service-providing",2016-09-01,"Women",54803,0.254280696619347
"4972","Private service-providing",2016-10-01,"Women",54854,0.0930605988723245
"4973","Private service-providing",2016-11-01,"Women",54916,0.113027308856237
"4974","Private service-providing",2016-12-01,"Women",54999,0.151139922791172
"4975","Private service-providing",2017-01-01,"Women",55039,0.0727285950653648
"4976","Private service-providing",2017-02-01,"Women",55115,0.1380839041407
"4977","Private service-providing",2017-03-01,"Women",55153,0.068946747709335
"4978","Private service-providing",2017-04-01,"Women",55215,0.112414555871847
"4979","Private service-providing",2017-05-01,"Women",55268,0.0959884089468442
"4980","Private service-providing",2017-06-01,"Women",55330,0.112180647029022
"4981","Private service-providing",2017-07-01,"Women",55450,0.216880534971986
"4982","Private service-providing",2017-08-01,"Women",55514,0.115419296663661
"4983","Private service-providing",2017-09-01,"Women",55532,0.0324242533414994
"4984","Private service-providing",2017-10-01,"Women",55620,0.158467190088598
"4985","Private service-providing",2017-11-01,"Women",55743,0.221143473570658
"4986","Private service-providing",2017-12-01,"Women",55797,0.0968731499919272
"4987","Private service-providing",2018-01-01,"Women",55883,0.154130150366507
"4988","Private service-providing",2018-02-01,"Women",56033,0.268417944634325
"4989","Private service-providing",2018-03-01,"Women",56115,0.146342333981761
"4990","Private service-providing",2018-04-01,"Women",56196,0.144346431435445
"4991","Private service-providing",2018-05-01,"Women",56328,0.234892163143284
"4992","Private service-providing",2018-06-01,"Women",56434,0.188183496662406
"4993","Private service-providing",2018-07-01,"Women",56482,0.0850551086224616
"4994","Private service-providing",2018-08-01,"Women",56582,0.177047554973266
"4995","Private service-providing",2018-09-01,"Women",56640,0.102506097345446
"4996","Private service-providing",2018-10-01,"Women",56747,0.188912429378531
"4997","Private service-providing",2018-11-01,"Women",56859,0.197367261705465
"4998","Private service-providing",2018-12-01,"Women",56918,0.103765454897202
"4999","Private service-providing",2019-01-01,"Women",57020,0.17920517235321
"5000","Private service-providing",2019-02-01,"Women",57090,0.122763942476324
"5001","Private service-providing",2019-03-01,"Women",57184,0.164652303380627
"5002","Private service-providing",2019-04-01,"Women",57302,0.20635142697258
"5003","Private service-providing",2019-05-01,"Women",57370,0.118669505427385
"5004","Private service-providing",2019-06-01,"Women",57436,0.115042705246645
"5005","Private service-providing",2019-07-01,"Women",57544,0.188035378508253
"5006","Private service-providing",2019-08-01,"Women",57647,0.178993465869595
"5007","Private service-providing",2019-09-01,"Women",57786,0.241122695023158
"5008","Private service-providing",2019-10-01,"Women",57900,0.19727961790053
"5009","Private service-providing",2019-11-01,"Women",58029,0.22279792746114
"5010","Private service-providing",2019-12-01,"Women",58153,0.213686260318117
"5011","Private service-providing",2020-01-01,"Women",58249,0.165081767062748
"5012","Private service-providing",2020-02-01,"Women",58362,0.19399474669093
"5013","Private service-providing",2020-03-01,"Women",57570,-1.35704739385216
"5014","Private service-providing",2020-04-01,"Women",47361,-17.7331943720688
"5015","Private service-providing",2020-05-01,"Women",48827,3.09537383078905
"5016","Private service-providing",2020-06-01,"Women",51540,5.5563520183505
"5017","Private service-providing",2020-07-01,"Women",52468,1.80054326736515
"5018","Private service-providing",2020-08-01,"Women",53024,1.05969352748342
"5019","Private service-providing",2020-09-01,"Women",53514,0.924109837054919
"5020","Private service-providing",2020-10-01,"Women",53974,0.859588145158276
"5021","Private service-providing",2020-11-01,"Women",54161,0.346463111868678
"5022","Private service-providing",2020-12-01,"Women",53939,-0.409889034545152
"5023","Private service-providing",2021-01-01,"Women",54044,0.194664343054191
"5024","Private service-providing",2021-02-01,"Women",54404,0.666123899045222
"5025","Private service-providing",2021-03-01,"Women",54623,0.402543930593339
"5026","Private service-providing",2021-04-01,"Women",54758,0.247148637021035
"5027","Private service-providing",2021-05-01,"Women",55041,0.516819460170203
"5028","Private service-providing",2021-06-01,"Women",55391,0.63588960956378
"5029","Private service-providing",2021-07-01,"Women",55867,0.859345381018577
"5030","Private service-providing",2021-08-01,"Women",55979,0.200476130810675
"5031","Private service-providing",2021-09-01,"Women",56025,0.0821736722699584
"5032","Professional and business services",2011-01-01,"All",17091,NA
"5033","Professional and business services",2011-02-01,"All",17170,0.462231583874554
"5034","Professional and business services",2011-03-01,"All",17235,0.378567268491555
"5035","Professional and business services",2011-04-01,"All",17297,0.359733101247462
"5036","Professional and business services",2011-05-01,"All",17348,0.294848817714054
"5037","Professional and business services",2011-06-01,"All",17363,0.0864652985934978
"5038","Professional and business services",2011-07-01,"All",17371,0.0460749870414099
"5039","Professional and business services",2011-08-01,"All",17446,0.431754072880087
"5040","Professional and business services",2011-09-01,"All",17510,0.366846268485613
"5041","Professional and business services",2011-10-01,"All",17556,0.262707024557396
"5042","Professional and business services",2011-11-01,"All",17591,0.199362041467305
"5043","Professional and business services",2011-12-01,"All",17658,0.380876584617134
"5044","Professional and business services",2012-01-01,"All",17745,0.492694529391777
"5045","Professional and business services",2012-02-01,"All",17816,0.400112707805016
"5046","Professional and business services",2012-03-01,"All",17848,0.17961383026493
"5047","Professional and business services",2012-04-01,"All",17897,0.274540564769162
"5048","Professional and business services",2012-05-01,"All",17922,0.139688215902107
"5049","Professional and business services",2012-06-01,"All",17977,0.306885392255329
"5050","Professional and business services",2012-07-01,"All",18020,0.239194526339211
"5051","Professional and business services",2012-08-01,"All",18052,0.177580466148724
"5052","Professional and business services",2012-09-01,"All",18066,0.0775537336583204
"5053","Professional and business services",2012-10-01,"All",18139,0.404073951068305
"5054","Professional and business services",2012-11-01,"All",18193,0.297701086057666
"5055","Professional and business services",2012-12-01,"All",18230,0.203374924421481
"5056","Professional and business services",2013-01-01,"All",18273,0.235874931431706
"5057","Professional and business services",2013-02-01,"All",18367,0.514420182783342
